Date,Open,High,Low,Close,Adj Close,Volume
2020-05-05,3950.370117,4017.830078,3948.899902,3986.129883,3986.129883,391300
2020-05-06,3995.909912,4035.820068,3972.229980,3990.129883,3990.129883,347400
2020-05-07,4034.729980,4035.530029,3979.770020,3999.750000,3999.750000,0
2020-05-08,4035.000000,4055.239990,4013.580078,4033.469971,4033.469971,0
2020-05-11,4033.540039,4210.040039,4028.090088,4201.879883,4201.879883,0
2020-05-12,4218.990234,4273.520020,4118.609863,4120.629883,4120.629883,523800
2020-05-13,4138.390137,4193.810059,4003.810059,4070.330078,4070.330078,347900
2020-05-14,4032.560059,4076.860107,3996.719971,4053.949951,4053.949951,314800
2020-05-15,4029.639893,4150.020020,4015.290039,4148.549805,4148.549805,259200
2020-05-18,4262.330078,4263.259766,4190.680176,4198.899902,4198.899902,0
2020-05-19,4188.450195,4209.500000,4114.779785,4115.890137,4115.890137,321800
2020-05-20,4160.450195,4208.060059,4137.240234,4202.549805,4202.549805,350300
2020-05-21,4200.310059,4200.370117,4120.970215,4155.540039,4155.540039,305400
2020-05-22,4154.609863,4191.509766,4133.569824,4190.009766,4190.009766,277400
2020-05-26,4238.299805,4240.109863,4105.439941,4109.700195,4109.700195,353300
2020-05-27,4096.069824,4144.790039,3978.179932,4141.810059,4141.810059,359700
2020-05-28,4165.709961,4213.580078,4142.120117,4151.680176,4151.680176,0
2020-05-29,4166.419922,4234.500000,4099.750000,4229.569824,4229.569824,0
2020-06-01,4210.740234,4228.220215,4185.779785,4207.569824,4207.569824,289400
2020-06-02,4195.629883,4220.899902,4131.069824,4219.339844,4219.339844,308600
2020-06-03,4220.069824,4220.069824,4151.799805,4167.459961,4167.459961,278600
2020-06-04,4150.279785,4192.870117,4104.020020,4125.250000,4125.250000,255900
2020-06-05,4132.060059,4174.250000,4087.570068,4128.089844,4128.089844,259400
2020-06-08,4130.620117,4185.779785,4099.509766,4179.000000,4179.000000,300600
2020-06-09,4171.459961,4214.390137,4163.700195,4169.580078,4169.580078,242600
2020-06-10,4199.459961,4219.970215,4169.299805,4184.750000,4184.750000,240600
2020-06-11,4143.250000,4148.810059,3992.040039,3993.169922,3993.169922,294400
2020-06-12,4070.360107,4087.399902,3931.610107,4021.729980,4021.729980,264000
2020-06-15,3979.989990,4108.479980,3969.139893,4095.560059,4095.560059,243100
2020-06-16,4160.939941,4177.310059,4085.179932,4157.370117,4157.370117,223800
2020-06-17,4178.299805,4212.839844,4164.220215,4174.600098,4174.600098,227800
2020-06-18,4146.879883,4209.560059,4146.580078,4193.259766,4193.259766,224100
2020-06-19,4219.790039,4335.799805,4208.020020,4333.509766,4333.509766,524500
2020-06-22,4320.129883,4351.430176,4260.709961,4337.589844,4337.589844,291300
2020-06-23,4366.149902,4413.240234,4347.450195,4358.439941,4358.439941,448300
2020-06-24,4341.850098,4390.279785,4246.319824,4275.240234,4275.240234,359900
2020-06-25,4276.240234,4338.759766,4245.160156,4336.049805,4336.049805,401400
2020-06-26,4321.490234,4321.850098,4215.270020,4242.759766,4242.759766,605200
2020-06-29,4263.500000,4273.009766,4201.430176,4227.290039,4227.290039,285300
2020-06-30,4224.109863,4309.569824,4214.640137,4297.479980,4297.479980,360900
2020-07-01,4296.779785,4328.720215,4253.120117,4317.649902,4317.649902,385800
2020-07-02,4347.430176,4389.890137,4330.109863,4350.189941,4350.189941,272400
2020-07-06,4395.189941,4425.770020,4368.459961,4378.229980,4378.229980,252300
2020-07-07,4368.910156,4468.189941,4359.560059,4402.640137,4402.640137,299000
2020-07-08,4435.950195,4437.970215,4375.029785,4423.830078,4423.830078,242300
2020-07-09,4432.770020,4452.810059,4350.149902,4413.060059,4413.060059,225100
2020-07-10,4411.660156,4419.259766,4357.720215,4373.560059,4373.560059,179000
2020-07-13,4402.500000,4480.259766,4300.439941,4310.430176,4310.430176,342500
2020-07-14,4297.160156,4411.629883,4251.850098,4409.569824,4409.569824,530400
2020-07-15,4468.910156,4495.240234,4427.609863,4479.319824,4479.319824,336200
2020-07-16,4452.990234,4458.779785,4390.569824,4441.040039,4441.040039,264700
2020-07-17,4453.209961,4539.890137,4450.700195,4525.350098,4525.350098,348500
2020-07-20,4538.379883,4600.540039,4514.720215,4579.419922,4579.419922,304200
2020-07-21,4579.640137,4579.910156,4464.970215,4473.220215,4473.220215,382300
2020-07-22,4481.529785,4494.839844,4435.620117,4462.149902,4462.149902,233300
2020-07-23,4470.160156,4492.540039,4367.330078,4378.299805,4378.299805,283400
2020-07-24,4326.520020,4327.189941,4250.990234,4284.979980,4284.979980,235000
2020-07-27,4328.729980,4405.640137,4315.520020,4401.359863,4401.359863,257200
2020-07-28,4404.140137,4420.049805,4334.770020,4336.339844,4336.339844,252200
2020-07-29,4347.879883,4347.879883,4287.180176,4294.720215,4294.720215,252700
2020-07-30,4255.299805,4327.810059,4254.569824,4307.109863,4307.109863,309100
2020-07-31,4299.910156,4304.180176,4174.009766,4224.359863,4224.359863,287200
2020-08-03,4253.290039,4360.790039,4251.839844,4357.339844,4357.339844,283800
2020-08-04,4355.350098,4355.529785,4287.939941,4323.339844,4323.339844,215900
2020-08-05,4349.020020,4354.080078,4297.350098,4316.850098,4316.850098,262600
2020-08-06,4319.850098,4330.120117,4267.169922,4296.410156,4296.410156,269200
2020-08-07,4281.240234,4303.000000,4244.520020,4280.950195,4280.950195,247700
2020-08-10,4285.160156,4285.299805,4214.350098,4234.660156,4234.660156,359400
2020-08-11,4225.609863,4227.370117,4139.660156,4141.299805,4141.299805,297300
2020-08-12,4167.200195,4211.720215,4165.490234,4203.060059,4203.060059,0
2020-08-13,4204.160156,4229.020020,4192.979980,4214.060059,4214.060059,234600
2020-08-14,4208.640137,4214.259766,4172.640137,4186.350098,4186.350098,213300
2020-08-17,4201.759766,4277.680176,4199.339844,4272.689941,4272.689941,263400
2020-08-18,4277.009766,4282.930176,4213.160156,4247.910156,4247.910156,210500
2020-08-19,4221.870117,4245.180176,4192.970215,4198.640137,4198.640137,319600
2020-08-20,4173.959961,4193.839844,4159.399902,4187.129883,4187.129883,207300
2020-08-21,4175.899902,4180.229980,4134.459961,4162.500000,4162.500000,270100
2020-08-24,4186.759766,4186.759766,4090.479980,4113.600098,4113.600098,322400
2020-08-25,4127.379883,4188.779785,4105.290039,4181.299805,4181.299805,229300
2020-08-26,4176.169922,4188.060059,4155.189941,4170.359863,4170.359863,229400
2020-08-27,4179.299805,4192.319824,4141.450195,4169.000000,4169.000000,240400
2020-08-28,4175.939941,4177.879883,4145.149902,4177.500000,4177.500000,203200
2020-08-31,4199.100098,4272.229980,4187.740234,4262.370117,4262.370117,298200
2020-09-01,4252.890137,4257.759766,4167.330078,4181.790039,4181.790039,258800
2020-09-02,4187.310059,4246.600098,4172.930176,4243.740234,4243.740234,282100
2020-09-03,4231.390137,4233.029785,4069.530029,4087.020020,4087.020020,363500
2020-09-04,4092.419922,4099.979980,3962.379883,4062.840088,4062.840088,285900
2020-09-08,3997.610107,4055.750000,3967.689941,3987.709961,3987.709961,281900
2020-09-09,4025.580078,4083.989990,4024.699951,4063.510010,4063.510010,272300
2020-09-10,4061.070068,4107.069824,3986.000000,3990.929932,3990.929932,231400
2020-09-11,4018.600098,4059.570068,3978.310059,4016.229980,4016.229980,230400
2020-09-14,4124.229980,4239.319824,4123.430176,4229.020020,4229.020020,353000
2020-09-15,4265.600098,4300.279785,4255.819824,4275.669922,4275.669922,274700
2020-09-16,4302.430176,4333.020020,4268.040039,4277.250000,4277.250000,366100
2020-09-17,4207.500000,4278.169922,4204.569824,4260.810059,4260.810059,282900
2020-09-18,4284.839844,4284.890137,4186.439941,4277.990234,4277.990234,589100
2020-09-21,4207.149902,4214.240234,4129.859863,4172.459961,4172.459961,281800
2020-09-22,4172.359863,4210.220215,4114.009766,4207.319824,4207.319824,232200
2020-09-23,4204.169922,4236.410156,4145.689941,4149.430176,4149.430176,280900
2020-09-24,4119.979980,4129.859863,4065.320068,4108.529785,4108.529785,245000
2020-09-25,4102.000000,4203.919922,4099.060059,4198.069824,4198.069824,227600
2020-09-28,4234.660156,4239.580078,4189.700195,4227.000000,4227.000000,242600
2020-09-29,4224.899902,4257.680176,4210.939941,4233.580078,4233.580078,209500
2020-09-30,4251.740234,4296.370117,4229.729980,4256.759766,4256.759766,267500
2020-10-01,4274.950195,4299.509766,4256.850098,4296.810059,4296.810059,435600
2020-10-02,4236.089844,4296.120117,4187.879883,4202.750000,4202.750000,233500
2020-10-05,4281.120117,4389.049805,4276.029785,4387.419922,4387.419922,286600
2020-10-06,4394.819824,4408.899902,4330.430176,4335.870117,4335.870117,289900
2020-10-07,4363.319824,4443.950195,4363.240234,4431.379883,4431.379883,239400
2020-10-08,4458.229980,4458.229980,4418.890137,4442.990234,4442.990234,237600
2020-10-09,4463.970215,4480.339844,4441.200195,4478.359863,4478.359863,226800
2020-10-12,4509.089844,4528.459961,4466.729980,4510.979980,4510.979980,219900
2020-10-13,4498.569824,4545.939941,4498.560059,4532.990234,4532.990234,220300
2020-10-14,4544.450195,4547.000000,4470.770020,4475.149902,4475.149902,204500
2020-10-15,4376.379883,4400.430176,4344.689941,4371.009766,4371.009766,200900
2020-10-16,4379.279785,4450.959961,4379.020020,4392.629883,4392.629883,206100
2020-10-19,4408.810059,4408.879883,4298.759766,4313.279785,4313.279785,0
2020-10-20,4330.759766,4334.830078,4285.350098,4288.100098,4288.100098,0
2020-10-21,4282.770020,4296.580078,4218.040039,4219.540039,4219.540039,0
2020-10-22,4221.839844,4285.430176,4220.859863,4276.109863,4276.109863,0
2020-10-23,4313.870117,4313.870117,4260.000000,4287.279785,4287.279785,203900
2020-10-26,4252.459961,4286.129883,4201.209961,4247.819824,4247.819824,179300
2020-10-27,4249.770020,4282.939941,4240.870117,4269.839844,4269.839844,234300
2020-10-28,4200.430176,4218.129883,4152.000000,4161.649902,4161.649902,223500
2020-10-29,4162.799805,4214.479980,4120.620117,4187.359863,4187.359863,232000
2020-10-30,4145.930176,4159.430176,4054.510010,4097.970215,4097.970215,230200
2020-11-02,4125.450195,4136.200195,4033.139893,4102.109863,4102.109863,192400
2020-11-03,4128.580078,4188.319824,4125.689941,4171.089844,4171.089844,208600
2020-11-04,4263.359863,4469.339844,4263.359863,4429.830078,4429.830078,276500
2020-11-05,4459.859863,4465.359863,4392.419922,4424.799805,4424.799805,243000
2020-11-06,4403.479980,4403.680176,4345.169922,4355.970215,4355.970215,276500
2020-11-09,4374.060059,4399.299805,4313.350098,4324.350098,4324.350098,0
2020-11-10,4333.560059,4361.229980,4277.850098,4332.529785,4332.529785,318500
2020-11-11,4373.649902,4398.089844,4340.700195,4383.910156,4383.910156,226900
2020-11-12,4385.439941,4422.120117,4356.779785,4383.629883,4383.629883,265800
2020-11-13,4411.799805,4446.140137,4404.350098,4436.250000,4436.250000,203000
2020-11-16,4466.890137,4466.890137,4420.589844,4436.339844,4436.339844,310300
2020-11-17,4408.649902,4421.660156,4371.339844,4416.970215,4416.970215,305000
2020-11-18,4430.680176,4430.680176,4329.879883,4331.200195,4331.200195,221100
2020-11-19,4336.290039,4363.089844,4323.060059,4337.310059,4337.310059,181000
2020-11-20,4326.350098,4372.669922,4318.939941,4364.149902,4364.149902,226500
2020-11-23,4395.709961,4400.879883,4348.319824,4374.600098,4374.600098,217200
2020-11-24,4385.029785,4388.160156,4342.129883,4346.000000,4346.000000,0
2020-11-25,4356.740234,4380.709961,4348.979980,4369.439941,4369.439941,191600
2020-11-27,4407.620117,4505.310059,4405.620117,4505.310059,4505.310059,186500
2020-11-30,4556.470215,4576.040039,4488.020020,4554.479980,4554.479980,366800
2020-12-01,4623.689941,4646.680176,4555.709961,4571.319824,4571.319824,375000
2020-12-02,4549.049805,4582.899902,4513.830078,4558.669922,4558.669922,255900
2020-12-03,4563.649902,4600.959961,4549.390137,4599.620117,4599.620117,232800
2020-12-04,4606.509766,4649.560059,4594.839844,4645.819824,4645.819824,260200
2020-12-07,4665.189941,4692.430176,4630.120117,4644.100098,4644.100098,282200
2020-12-08,4661.500000,4725.870117,4648.950195,4723.919922,4723.919922,472900
2020-12-09,4745.910156,4750.000000,4597.839844,4640.419922,4640.419922,321800
2020-12-10,4624.529785,4715.209961,4611.799805,4709.140137,4709.140137,276400
2020-12-11,4706.009766,4744.439941,4676.450195,4718.950195,4718.950195,319000
2020-12-14,4828.899902,4910.290039,4826.479980,4829.089844,4829.089844,425700
2020-12-15,4857.109863,4858.109863,4781.879883,4833.200195,4833.200195,302200
2020-12-16,4824.649902,4839.479980,4783.250000,4802.819824,4802.819824,282900
2020-12-17,4819.890137,4870.109863,4810.180176,4869.520020,4869.520020,298000
2020-12-18,4894.490234,4896.529785,4857.600098,4889.200195,4889.200195,568600
2020-12-21,4827.640137,4915.859863,4814.669922,4912.049805,4912.049805,477400
2020-12-22,4926.379883,4942.500000,4898.430176,4925.310059,4925.310059,430300
2020-12-23,4927.770020,4954.490234,4871.459961,4940.100098,4940.100098,344000
2020-12-24,4946.209961,4960.629883,4893.930176,4901.919922,4901.919922,180200
2020-12-28,4939.899902,4943.810059,4825.100098,4826.450195,4826.450195,370500
2020-12-29,4837.229980,4854.589844,4752.770020,4769.350098,4769.350098,348900
2020-12-30,4801.850098,4834.959961,4779.189941,4791.220215,4791.220215,309500
2020-12-31,4793.470215,4793.470215,4715.470215,4759.140137,4759.140137,284700
2021-01-04,4784.370117,4785.229980,4670.990234,4730.990234,4730.990234,352900
2021-01-05,4731.589844,4744.419922,4700.120117,4738.129883,4738.129883,281500
2021-01-06,4711.350098,4835.549805,4711.350098,4799.959961,4799.959961,352300
2021-01-07,4830.370117,4943.319824,4829.750000,4940.100098,4940.100098,338500
2021-01-08,4933.899902,5016.129883,4898.680176,4970.569824,4970.569824,351800
2021-01-11,4957.649902,5002.899902,4914.540039,4963.450195,4963.450195,317200
2021-01-12,4983.919922,5016.870117,4940.379883,4975.140137,4975.140137,291500
2021-01-13,4990.270020,5013.410156,4962.399902,4964.040039,4964.040039,299200
2021-01-14,4985.680176,5100.299805,4981.370117,5084.959961,5084.959961,311600
2021-01-15,5083.899902,5142.910156,5036.430176,5081.040039,5081.040039,332800
2021-01-19,5136.660156,5183.479980,5132.160156,5178.009766,5178.009766,350500
2021-01-20,5201.459961,5228.520020,5177.549805,5190.720215,5190.720215,330700
2021-01-21,5202.419922,5203.970215,5112.870117,5136.270020,5136.270020,333700
2021-01-22,5117.879883,5195.529785,5114.240234,5183.270020,5183.270020,296600
2021-01-25,5226.299805,5273.229980,5167.549805,5272.790039,5272.790039,490800
2021-01-26,5279.089844,5294.250000,5173.169922,5178.310059,5178.310059,400100
2021-01-27,5094.229980,5164.910156,5009.529785,5023.330078,5023.330078,557500
2021-01-28,5047.390137,5160.479980,5040.049805,5041.069824,5041.069824,384400
2021-01-29,5087.950195,5154.950195,4998.410156,5056.790039,5056.790039,450800
2021-02-01,5132.160156,5139.240234,5061.600098,5115.770020,5115.770020,498300
2021-02-02,5153.250000,5179.240234,5099.040039,5170.180176,5170.180176,484200
2021-02-03,5172.629883,5227.310059,5130.799805,5152.919922,5152.919922,421200
2021-02-04,5178.870117,5231.020020,5155.250000,5227.600098,5227.600098,359200
2021-02-05,5253.930176,5330.439941,5231.919922,5315.029785,5315.029785,365500
2021-02-08,5347.709961,5427.129883,5331.490234,5427.129883,5427.129883,427300
2021-02-09,5429.950195,5429.950195,5382.819824,5393.729980,5393.729980,398000
2021-02-10,5436.529785,5466.790039,5303.410156,5348.319824,5348.319824,388200
2021-02-11,5381.479980,5389.040039,5298.839844,5335.180176,5335.180176,410800
2021-02-12,5310.419922,5383.479980,5303.609863,5361.569824,5361.569824,394700
2021-02-16,5372.419922,5372.419922,5235.310059,5246.200195,5246.200195,394000
2021-02-17,5204.720215,5269.149902,5175.129883,5268.169922,5268.169922,366900
2021-02-18,5206.990234,5208.450195,5138.450195,5170.779785,5170.779785,327200
2021-02-19,5194.370117,5271.890137,5194.370117,5224.600098,5224.600098,300500
2021-02-22,5171.970215,5189.040039,5096.589844,5098.680176,5098.680176,331100
2021-02-23,5001.910156,5063.919922,4888.149902,5025.839844,5025.839844,410800
2021-02-24,5036.259766,5113.660156,5011.759766,5069.529785,5069.529785,303800
2021-02-25,5067.430176,5105.270020,4905.720215,4937.930176,4937.930176,396900
2021-02-26,4960.660156,4993.120117,4850.240234,4936.779785,4936.779785,380100
2021-03-01,4986.299805,5029.149902,4980.410156,5016.859863,5016.859863,392700
2021-03-02,4986.720215,4992.270020,4914.660156,4916.970215,4916.970215,391400
2021-03-03,4886.750000,4893.049805,4738.319824,4739.509766,4739.509766,496900
2021-03-04,4706.129883,4760.959961,4569.080078,4624.270020,4624.270020,494900
2021-03-05,4662.950195,4717.120117,4475.660156,4716.250000,4716.250000,453200
2021-03-08,4712.299805,4783.919922,4620.629883,4623.970215,4623.970215,340700
2021-03-09,4708.270020,4806.529785,4708.270020,4760.750000,4760.750000,349200
2021-03-10,4830.450195,4849.799805,4756.629883,4763.979980,4763.979980,339700
2021-03-11,4826.970215,4908.149902,4818.560059,4897.529785,4897.529785,347100
2021-03-12,4836.029785,4867.939941,4797.049805,4864.310059,4864.310059,266500
2021-03-15,4866.069824,4937.509766,4855.240234,4937.399902,4937.399902,307200
2021-03-16,4972.029785,4999.850098,4873.899902,4937.270020,4937.270020,304800
2021-03-17,4882.660156,5000.169922,4858.009766,4968.549805,4968.549805,284600
2021-03-18,4904.299805,4935.560059,4804.229980,4809.069824,4809.069824,275500
2021-03-19,4831.629883,4904.169922,4803.859863,4892.779785,4892.779785,932200
2021-03-22,4896.490234,4983.740234,4895.609863,4958.939941,4958.939941,311200
2021-03-23,4926.000000,4926.620117,4750.459961,4763.620117,4763.620117,352300
2021-03-24,4781.259766,4782.720215,4623.910156,4624.540039,4624.540039,326900
2021-03-25,4589.439941,4686.229980,4567.669922,4676.200195,4676.200195,318600
2021-03-26,4686.200195,4695.560059,4603.950195,4688.779785,4688.779785,256600
2021-03-29,4666.509766,4681.000000,4606.220215,4624.129883,4624.129883,289100
2021-03-30,4603.870117,4658.350098,4559.839844,4607.649902,4607.649902,259300
2021-03-31,4638.500000,4747.350098,4631.729980,4724.979980,4724.979980,314200
2021-04-01,4775.040039,4819.859863,4749.100098,4764.339844,4764.339844,247500
2021-04-05,4791.169922,4792.290039,4752.790039,4785.970215,4785.970215,223800
2021-04-06,4795.149902,4832.270020,4750.470215,4758.140137,4758.140137,243600
2021-04-07,4739.779785,4751.250000,4666.189941,4674.120117,4674.120117,409400
2021-04-08,4719.430176,4737.310059,4676.259766,4689.040039,4689.040039,246800
2021-04-09,4683.390137,4686.870117,4648.879883,4671.140137,4671.140137,350100
2021-04-12,4666.520020,4667.029785,4584.140137,4604.279785,4604.279785,276600
2021-04-13,4632.890137,4689.109863,4618.580078,4685.680176,4685.680176,294900
2021-04-14,4711.330078,4810.060059,4709.279785,4756.959961,4756.959961,267300
2021-04-15,4788.109863,4848.589844,4779.129883,4817.049805,4817.049805,328800
2021-04-16,4833.700195,4834.370117,4793.169922,4819.660156,4819.660156,293900
2021-04-19,4794.160156,4823.549805,4739.109863,4767.259766,4767.259766,235300
2021-04-20,4750.759766,4797.330078,4702.729980,4768.339844,4768.339844,246200
2021-04-21,4775.379883,4865.089844,4757.129883,4864.560059,4864.560059,215900
2021-04-22,4849.950195,4936.140137,4814.470215,4857.000000,4857.000000,255100
2021-04-23,4864.060059,4893.200195,4850.410156,4879.509766,4879.509766,251100
2021-04-26,4893.680176,4985.270020,4870.790039,4979.009766,4979.009766,237500
2021-04-27,4987.060059,5004.890137,4948.930176,4957.580078,4957.580078,232300
2021-04-28,4915.580078,4947.049805,4878.149902,4921.919922,4921.919922,205800
2021-04-29,4935.140137,4936.229980,4829.569824,4867.069824,4867.069824,275500
2021-04-30,4840.220215,4922.970215,4836.979980,4865.459961,4865.459961,283400
2021-05-03,4897.640137,4911.100098,4855.270020,4862.979980,4862.979980,254100
2021-05-04,4824.930176,4828.279785,4698.549805,4714.560059,4714.560059,336400
2021-05-05,4738.149902,4762.450195,4655.009766,4676.819824,4676.819824,608200
2021-05-06,4621.750000,4662.439941,4565.979980,4660.209961,4660.209961,379700
2021-05-07,4689.810059,4755.870117,4685.330078,4702.290039,4702.290039,323000
2021-05-10,4694.700195,4695.839844,4609.950195,4616.049805,4616.049805,316700
2021-05-11,4504.270020,4671.850098,4497.310059,4640.479980,4640.479980,306100
2021-05-12,4588.750000,4660.490234,4588.459961,4597.620117,4597.620117,300600
2021-05-13,4621.189941,4647.399902,4540.029785,4597.890137,4597.890137,277200
2021-05-14,4619.149902,4716.029785,4611.250000,4697.350098,4697.350098,251500
2021-05-17,4681.479980,4726.109863,4675.660156,4715.930176,4715.930176,209800
2021-05-18,4724.910156,4796.149902,4712.660156,4728.450195,4728.450195,229000
2021-05-19,4654.770020,4691.839844,4642.680176,4679.140137,4679.140137,251600
2021-05-20,4695.890137,4816.330078,4695.279785,4786.069824,4786.069824,256900
2021-05-21,4817.509766,4823.750000,4750.770020,4753.390137,4753.390137,220600
2021-05-24,4779.629883,4789.930176,4724.580078,4726.339844,4726.339844,230400
2021-05-25,4738.379883,4747.180176,4692.870117,4697.189941,4697.189941,284700
2021-05-26,4709.970215,4728.640137,4688.540039,4726.330078,4726.330078,242000
2021-05-27,4732.540039,4749.560059,4710.950195,4746.410156,4746.410156,293600
2021-05-28,4764.129883,4834.540039,4764.129883,4766.770020,4766.770020,224600
2021-06-01,4790.209961,4791.970215,4708.649902,4734.870117,4734.870117,255200
2021-06-02,4743.419922,4776.390137,4718.649902,4749.950195,4749.950195,301000
2021-06-03,4719.660156,4756.700195,4690.649902,4744.620117,4744.620117,243800
2021-06-04,4774.120117,4831.470215,4768.270020,4803.450195,4803.450195,220400
2021-06-07,4814.200195,5067.689941,4808.160156,4977.330078,4977.330078,371900
2021-06-08,5004.259766,5018.399902,4893.459961,4972.700195,4972.700195,275100
2021-06-09,5001.759766,5068.459961,5001.759766,5042.830078,5042.830078,327700
2021-06-10,5045.750000,5140.040039,5025.560059,5131.270020,5131.270020,258500
2021-06-11,5104.040039,5113.640137,5059.439941,5093.200195,5093.200195,259100
2021-06-14,5097.839844,5109.740234,5060.509766,5085.580078,5085.580078,308400
2021-06-15,5074.870117,5077.740234,4990.729980,5003.350098,5003.350098,258500
2021-06-16,4998.200195,5035.359863,4906.370117,4965.549805,4965.549805,423000
2021-06-17,4954.790039,5015.330078,4944.990234,4998.910156,4998.910156,241300
2021-06-18,4969.649902,4994.339844,4926.750000,4983.680176,4983.680176,843200
2021-06-21,4999.509766,5042.939941,4968.640137,5024.720215,5024.720215,300200
2021-06-22,5023.790039,5036.629883,4992.529785,5035.020020,5035.020020,244300
2021-06-23,5037.040039,5058.620117,4982.589844,5017.240234,5017.240234,240100
2021-06-24,5034.240234,5098.990234,5033.209961,5080.819824,5080.819824,237800
2021-06-25,5093.229980,5123.990234,5081.319824,5121.029785,5121.029785,744300
2021-06-28,5173.890137,5185.629883,5120.740234,5130.990234,5130.990234,308000
2021-06-29,5121.750000,5159.979980,5103.120117,5129.750000,5129.750000,245600
2021-06-30,5126.939941,5187.850098,5103.689941,5147.930176,5147.930176,319200
2021-07-01,5153.470215,5208.430176,5130.310059,5207.870117,5207.870117,251900
2021-07-02,5212.000000,5212.439941,5155.160156,5184.259766,5184.259766,290900
2021-07-06,5154.720215,5159.899902,5090.020020,5106.990234,5106.990234,283000
2021-07-07,5109.549805,5110.649902,5011.180176,5039.810059,5039.810059,258900
2021-07-08,4954.229980,5076.549805,4954.229980,5064.379883,5064.379883,228600
2021-07-09,5074.060059,5118.580078,5038.120117,5107.129883,5107.129883,191300
2021-07-12,5112.060059,5120.779785,5077.859863,5084.680176,5084.680176,195600
2021-07-13,5074.229980,5078.979980,5027.490234,5029.350098,5029.350098,209200
2021-07-14,5045.229980,5047.040039,4958.979980,4966.250000,4966.250000,255300
2021-07-15,4945.259766,4968.180176,4909.310059,4965.580078,4965.580078,262400
2021-07-16,5001.669922,5051.870117,4991.770020,5019.149902,5019.149902,307900
2021-07-19,4976.069824,5080.379883,4976.069824,5058.120117,5058.120117,360200
2021-07-20,5070.049805,5166.140137,5061.709961,5125.149902,5125.149902,0
2021-07-21,5105.509766,5162.390137,5047.419922,5155.790039,5155.790039,0
2021-07-22,5148.350098,5179.450195,5124.709961,5149.120117,5149.120117,0
2021-07-23,5174.700195,5195.000000,5120.879883,5190.089844,5190.089844,0
2021-07-26,5182.189941,5194.140137,5078.330078,5085.870117,5085.870117,234400
2021-07-27,5065.390137,5086.049805,4967.229980,5038.830078,5038.830078,257100
2021-07-28,5057.359863,5203.500000,5054.020020,5188.270020,5188.270020,234900
2021-07-29,5214.509766,5214.509766,5137.240234,5144.859863,5144.859863,221100
2021-07-30,5136.149902,5168.120117,5123.060059,5137.700195,5137.700195,285000
2021-08-02,5171.120117,5178.600098,5126.560059,5136.950195,5136.950195,249600
2021-08-03,5151.330078,5249.609863,5116.299805,5249.540039,5249.540039,308000
2021-08-04,5242.790039,5366.939941,5223.640137,5321.770020,5321.770020,323800
2021-08-05,5321.479980,5419.700195,5280.060059,5419.689941,5419.689941,326400
2021-08-06,5367.359863,5378.149902,5282.020020,5338.250000,5338.250000,311400
2021-08-09,5327.560059,5496.189941,5325.310059,5476.620117,5476.620117,322400
2021-08-10,5501.689941,5517.770020,5360.779785,5387.390137,5387.390137,411500
2021-08-11,5378.930176,5391.259766,5181.879883,5226.080078,5226.080078,366900
2021-08-12,5269.410156,5286.569824,5202.180176,5270.160156,5270.160156,300400
2021-08-13,5300.540039,5309.959961,5251.459961,5266.770020,5266.770020,234300
2021-08-16,5225.459961,5227.779785,5119.479980,5191.479980,5191.479980,283000
2021-08-17,5118.680176,5296.250000,5118.680176,5295.689941,5295.689941,261900
2021-08-18,5305.069824,5324.669922,5220.850098,5223.439941,5223.439941,239500
2021-08-19,5151.390137,5189.020020,5083.629883,5090.540039,5090.540039,232300
2021-08-20,5088.189941,5194.359863,5079.540039,5174.740234,5174.740234,268300
2021-08-23,5231.899902,5338.319824,5224.189941,5337.189941,5337.189941,390400
2021-08-24,5319.450195,5324.109863,5269.879883,5318.830078,5318.830078,254200
2021-08-25,5296.399902,5354.990234,5288.459961,5343.640137,5343.640137,221100
2021-08-26,5344.410156,5382.459961,5299.859863,5309.250000,5309.250000,217200
2021-08-27,5316.399902,5380.830078,5278.169922,5326.919922,5326.919922,233800
2021-08-30,5304.560059,5372.270020,5299.959961,5314.750000,5314.750000,204500
2021-08-31,5336.240234,5368.759766,5307.399902,5347.620117,5347.620117,345400
2021-09-01,5360.310059,5416.640137,5345.589844,5402.520020,5402.520020,230800
2021-09-02,5423.080078,5459.839844,5406.680176,5459.819824,5459.819824,209800
2021-09-03,5439.819824,5454.109863,5406.770020,5449.319824,5449.319824,216300
2021-09-07,5428.339844,5456.709961,5388.500000,5434.779785,5434.779785,344500
2021-09-08,5422.319824,5433.180176,5344.560059,5377.330078,5377.330078,358900
2021-09-09,5381.799805,5439.520020,5374.270020,5394.020020,5394.020020,290600
2021-09-10,5416.270020,5423.279785,5357.310059,5366.180176,5366.180176,547500
2021-09-13,5391.970215,5391.970215,5282.910156,5301.020020,5301.020020,307800
2021-09-14,5316.060059,5363.819824,5273.040039,5282.709961,5282.709961,280400
2021-09-15,5296.649902,5350.299805,5291.259766,5333.000000,5333.000000,270300
2021-09-16,5321.370117,5368.939941,5290.810059,5359.970215,5359.970215,210400
2021-09-17,5358.459961,5394.660156,5294.529785,5391.629883,5391.629883,566700
